Av_2_FR3_14 0000100000010101010101100010001-----00001-----00001-----00001-----00001-----0
Ca_1_BE1_12 01000000000101010101001000110010101111001010111100101011110010101111001010111
Ly_1_AT2_13 00001000000101010101001000111000010011100001001110000100111000010011100001001
NC_1_GB6_13 001000010001111111111?1000111000010001100001000110000100011000010001100001000
P13_0_FR7_14 0100000000010101010101100011001-000011001-000011001-000011001-000011001-00001
P3_0_0_13 01000000000101010101001000110010011011001001101100100110110010011011001001101
P7_0_0_13 000100000001010101010?1000110000010011000001001100000100110000010011000001001
P10_1_FR1_13 010000000001010101010?1000110011101111001110111100111011110011101111001110111
P15_1_DE5_15 00100001000101010101011000100101100010010110001001011000100101100010010110001
P9_0_0_13 010000000001010101010?1000110001101011000110101100011010110001101011000110101
P1_1_FR1_13 01000000000101010101011000110000101111000010111100001011110000101111000010111
P_0_0_13 01000000000101010101001000110001000011000100001100010000110001000011000100001
P4_2_FR3_13 01000001000101010101011000110011100011001110001100111000110011100011001110001
P8_2_FR3_13 0000100000010101010101100011001010??11001010??11001010??11001010??11001010??1
P6_0_0_13 01000000000111111111110100100001000000000100000000010000000001000000000100000
P2_2_FR3_13 00001000000101010101011000100011101110001110111000111011100011101110001110111
P12_2_GB4_13 001000010001111111111?0001011010010001101001000110100100011010010001101001000
T_0_0_13 01000000000101010101011000110001101011000110101100011010110001101011000110101
Va_0_0_13 01000010000101010101011000110010101011001010101100101010110010101011001010101
C2_1_FR1_13 01000000000101010101001000110001101111000110111100011011110001101111000110111
C5_1_FR1_13 010000000001010101010?1000100001101110000110111000011011100001101110000110111
C11_0_0_15 0010000000010101010101100011101-----11101-----11101-----11101-----11101-----1
C8_0_0_13 01000000000101010101011000110010001011001000101100100010110010001011001000101
C_1_GB6_12 10000000000101010101011000110000000011000000001100000000110000000011000000001
C1_0_0_12 01000001000101010101011000100001101010000110101000011010100001101010000110101
C14_1_GB5_15 100000010001010101010-1000111010000011101000001110100000111010000011101000001
C15_0_0_15 010000000001010101010?1000110000000011000000001100000000110000000011000000001
C10_1_GB1_14 1000001000010101010101100010000-001010000-001010000-001010000-001010000-00101
Du_0_0_12 1000000000010101010101010010000-000010000-000010000-000010000-000010000-00001
Ed_1_GB3_13 100000000001010101010?1000110000000011000000001100000000110000000011000000001
L19_1_GB5_15 00100000010101010101001000111010101011101010101110101010111010101011101010101
L12_0_0_13 001000000001010101010-1000100011001010001100101000110010100011001010001100101
L6_2_GB4_13 001000010001111111111?000101101-----01101-----01101-----01101-----01101-----0
