C8_0_0_13 01000000000101100011001000101
C_0_0_12 10000000000101100011000000001
C1_0_0_12 01000001000101100010000110101
C14_1_GB5_15 1000000100010-100011101000001
C15_0_0_15 0100000000010?100011000000001
C10_1_GB1_14 10000010000101100010000-00101
Du_0_0_12 10000000000101010010000-00001
Ed_1_GB3_13 1000000000010?100011000000001
L19_1_GB5_15 00100000010100100011101010101
L12_0_GB6_13 0010000000010-100010001100101
L6_2_GB4_13 0010000100011?000101101-----0
L2_3_GB2_13 1100000100011?100011100-----1
L3_0_0_13 0--000--000101100011000110001
L4_0_0_13 00010000000101100011000000001
L1_0_0_12 10000000000101100010000110001
L8_1_GB3_13 10000000000101010011101110001
Ma_1_IT1_13 00100000000100100010000010001
Ma1_1_GB5_15 00100001000101100011101-----1
O4_1_FR1_13 0100000000010?100010000--0111
O7_1_GB1_13 01000000000100100010000-01001
O10_1_GB3_14 1000000000010?010011100110101
O5_0_0_13 00100000010101100010000000000
O2_1_GB3_13 1000000000000-100001101000101
O3_1_GB1_13 10000010000101100010000-00001
O8_1_DE5_13 01000000000101100011011-----1
O9_0_0_13 10000000000101100011000001101
Y_2_FR4_14 0010000100011?10001110000100?
A_1_DE5_14 00100001000111100010010110001
A1_0_0_15 01000000000100100010001100000
B3_0_DE6_14 01000010000111100011000110001
B_1_GB1_12 10000010000101100010000-00001
B2_0_0_14 00100000000111100011101-01001
B1_0_0_13 01000000000100100000001101001
B9_0_0_14 0100000000010010001100?000101
B4_0_0_15 0100000100011?100011001100110
B6a_0_0_15 01000010000110100011100-01100
Bn_0_0_14 0010000000010?100010000100001
Da_4_CH1_15 0010000100010-010011100110001
EcX_0_0_15 10000001000101100011100-----0
Ei_0_DE6_15 01000000000111100011001-----1
E1_1_DE2_14 0001000000010?100010000---001
E2_0_0_14 01000000000101100011001001001
E_1_FR1_13 01000000000100100011001110111
Fm_4_CH1_15 0010000100010-010011100110001
Fb_1_DE1_13 010000?0000100100011001100101
Go_0_0_15 00100000000100100010001110100
Gö1_0_DE8_15 0010000000100-1000-0000101101
H_1_GB3_13 10000000000101100011000000001
Kö_1_BE1_12 01000000000100100011000101001
Le1_6_NL1_15 001000000001000100111010-0110
Le_0_0_13 0010000000110?100011000010111
Lü_0_0_13 10000000000101100011000-01001
M3_1_DE1_13 0100000000010?100011000100001
M2_2_AT3_13 0100001000011?100011000010111
M13_0_DE8_15 0010000000110?100010001100??1
M17_2_FR3_15 00001000000100100011001110000
M5_1_AT2_14 0000100000010010001110?001??1
M11_0_DE6_15 01000010000111100010000000001
M10_0_0_15 01000001000101100011001010000
M1_1_F1_13 01000000000100100010000-----1
M4_0_0_14 0000100000000-1000-1101001110
M18_1_G3_15 01000001000110100011101010111
M_0_0_13 01000000000100100011000100001
M20_0_0_15 0100001000010110001110?---??1
M22_0_0_15 01000000000100100010001110000
M6_1_DE3_14 0010000000010?100010000000111
M14_0_0_15 00100000000101100010000110101
M16_0_0_15 0010000000010?010010110001000
M9_0_0_15 0010000000000-1000-0001110001
Nü_1_DE3_15 00100000000100100010001010001
Ot_0_0_15 0010000100011?100010001001001
St1_0_DE11_15 0000100000010?100011000010001
St_0_0_15 0010000000010?100011101110001
We_0_0_13 01000000000100100011000101101
We1_6_NL1_15 0010000000010?010011101010001
Wf3_0_0_15 0010000000011?010011100010001
Wf_0_0_13 0000100001010?000111000---001
Wfx_0_0_15 0010000000000-1000-1100001101
Wf2_1_GB5_14 10000001000101100011101010111
Wf1_0_0_13 0100000000010?100011000100001
Wf4_4_CH1_15 0010000100010?010011100110001
D_0_0_13 01000000000101010011000110111
Bo1_0_0_14 00100001000100001011101010000
Bo_0_0_13 0100000000010?100011000001001
F1_2_FR3_14 0000100000000-1000-1001110111
F2_1_IT1_13 01000001000101100011001101101
Mi_0_0_13 1000000000010?100010101-00111
Mo_2_FR4_16 0010000100011?100011000001000
N_2_FR3_13 0000100000000-1000-0001100001
N1_1_FR1_13 01000000000100100011000110101
R_2_FR3_13 0100001100011?100011101110001
Ve_0_0_13 10000010000101100011000100001
Vi1_1_IT1_13 0010000000010?100010001010001
Vi_2_FR4_13 0010000100011?000111100001001
Dh_0_0_15 00100000000101100011000110111
Ln_1_FR2_13 0100000000010?010011001110101
Ln1_0_0_13 01000000000100100011000001101
Tn_0_0_13 0010000000010?100010110010000
Wr1_1_IT1_14 00100000000100100010000010001
U_0_0_13 00100001000110010011000110001
Ch1_1_FR1_14 01000000000101100011000100111
Cm_2_FR5_13 0100001000011?100011001110111
Cl_0_0_13 0100001000010-100011101001100
Nh2_0_0_14 0100000000010?100011000000001
Nh_1_GB_13 10000000000101100011000000101
Ny_2_FR3_13 01000001000111100011001110111
Ny2_0_FR6_13 0100000100011?010011101000001
Ny1_2_GB4_13 0010000100011?000101101-----1
Ny3_5_IT2_14 0001001101010?100011011?10111
Ph1_0_FR7_14 10000000000101100011101-00001
Phx_0_0_15 00100000000100100011101010100
Ph2_0_0_15 0010000100011?100010000100000
Pn_1_GB5_13 1000000000010?100011100010111
V8_4_CH1_15 0010000000010-0100-1100110001
V7_2_FR5_15 0100001000011?100011000100101
V_1_IT1_13 0010000000010?100011000010110
V5_0_0_14 01000000000101100011000001001
V2_1_FR1_12 01000000000101100011000101101
V3_0_FR7_13 0100000001010?100011001-00001
V6_0_FR8_14 0100000000010?100011001110111
X_0_0_15 0010000000000-0100-0110001000
X_0_0_14 01000000000110100011001000101
Ba1_5_IT2_14 0001001101010?10001???1001111
Ly1_2_FR4_13 0010000100011?100011000001000
B7_0_DE7_15 00100000001100010010000110110
B8_0_DE7_15 00100000001100010010000110111
M12_0_DE9_15 0?00000000011?100011000100001
L11_0_0_13 01000000000101100010000-00001
M7_0_0_14 00100000000111100011100010100
O_3_GB2_13 1010000000000------?1?0-----0
ChChicago,ca.1200,[Gruppe],roll 0100000000000-0100-0000-----1
UPenn 0000100000000-1000-0010100000
P14 00100000000100010011101010??1
Lv 0010000100011?100010010-01000
P16 01000010000101100011001111101
B6b_0_0_15 01000000000100100010001101001
C9 0010000000011?100011100001000
Do 0010000000010?100010000010001
Cr 01000000000100100011000001001
