P8_2_FR3_13 00001000000000100000000010000000001000000000100000000110011000100010001110010010010010???1
P6_0_0_13 010000000001000000000100000000010000000001000000000001111101000100010011000000000011000000
P2_2_FR3_13 000010000000001000000000100000000010000000001000000001100110001000100011000000000111101111
P12_2_GB4_13 001000010000100001000010000100001000010000100001000001111?00010001000100110110110100010000
T_0_0_13 010000000001000000000100000000010000000001000000000001100110001000100011100100100011101101
Va_0_0_13 010000100001000010000100001000010000100001000010000001100110001000100011100100100100101101
C2_1_FR1_13 010000000001000000000100000000010000000001000000000001100010001000100011100100100011101111
C5_1_FR1_13 010000000001000000000100000000010000000001000000000001100?10001000100011000000000011101111
C11_0_0_15 0010000000001000000000100000000010000000001000000000011001100010001000111101101101-------1
C8_0_0_13 010000000001000000000100000000010000000001000000000001100110001000100011100100100100001101
C_0_0_12 100000000010000000001000000000100000000010000000000001100110001000100011100100100000000001
C1_0_0_12 010000010001000001000100000100010000010001000001000001100110001000100011000000000011101101
C14_1_GB5_15 100000010010000001001000000100100000010010000001000001100-10001000100011110110110100000001
C15_0_0_15 010000000001000000000100000000010000000001000000000001100?10001000100011100100100000000001
C10_1_GB1_14 1000001000100000100010000010001000001000100000100000011001100010001000110000000000--001101
Du_0_0_12 1000000000100000000010000000001000000000100000000000011001010001000100110000000000--000001
Ed_1_GB3_13 100000000010000000001000000000100000000010000000000001100?10001000100011100100100000000001
L19_1_GB5_15 001000000100100000010010000001001000000100100000010001100010001000100011110110110100101101
L12_0_GB6_13 001000000000100000000010000000001000000000100000000001100-10001000100011000000000111001101
L6_2_GB4_13 001000010000100001000010000100001000010000100001000001111?000100010001001101101101-------0
L2_3_GB2_13 110000010011000001001100000100110000010011000001000001111?100010001000111101101100-------1
L3_0_0_13 0--000--000--000--000--000--000--000--000--000--000001100110001000100011100100100011100001
L4_0_0_13 000100000000010000000001000000000100000000010000000001100110001000100011100100100000000001
L1_0_0_12 100000000010000000001000000000100000000010000000000001100110001000100011000000000011100001
L8_1_GB3_13 100000000010000000001000000000100000000010000000000001100101000100010011110110110111100001
Ma_1_IT1_13 001000000000100000000010000000001000000000100000000001100010001000100011000000000000100001
Ma1_1_GB5_15 0010000100001000010000100001000010000100001000010000011001100010001000111101101101-------1
O4_1_FR1_13 010000000001000000000100000000010000000001000000000001100?100010001000110000000000---01111
O7_1_GB1_13 0100000000010000000001000000000100000000010000000000011000100010001000110000000000--010001
O10_1_GB3_14 100000000010000000001000000000100000000010000000000001100?01000100010011110110110011101101
O5_0_0_13 001000000100100000010010000001001000000100100000010001100110001000100011000000000000000000
O2_1_GB3_13 100000000010000000001000000000100000000010000000000000000-10001000100000110110110100001101
O3_1_GB1_13 1000001000100000100010000010001000001000100000100000011001100010001000110000000000--000001
O8_1_DE5_13 0100000000010000000001000000000100000000010000000000011001100010001000111011011011-------1
O9_0_0_13 100000000010000000001000000000100000000010000000000001100110001000100011100100100000011101
Y_2_FR4_14 001000010000100001000010000100001000010000100001000001111?1000100010001111011011000001000?
A_1_DE5_14 001000010000100001000010000100001000010000100001000001111110001000100011001001001011100001
A1_0_0_15 010000000001000000000100000000010000000001000000000001100010001000100011000000000111000000
B3_0_DE6_14 010000100001000010000100001000010000100001000010000001111110001000100011100100100011100001
B_1_GB1_12 1000001000100000100010000010001000001000100000100000011001100010001000110000000000--000001
B2_0_0_14 0010000000001000000000100000000010000000001000000000011111100010001000111101101101--010001
B1_0_0_13 010000000001000000000100000000010000000001000000000001100010001000100000000000000111010001
B9_0_0_14 010000000001000000000100000000010000000001000000000001100010001000100011100100100?00001101
B4_0_0_15 010000010001000001000100000100010000010001000001000001111?10001000100011100100100111001110
B6a_0_0_15 0100001000010000100001000010000100001000010000100000011110100010001000111101101100--011100
Bn_0_0_14 001000000000100000000010000000001000000000100000000001100?10001000100011000000000011000001
Da_4_CH1_15 001000010000100001000010000100001000010000100001000001100-01000100010011110110110011100001
EcX_0_0_15 1000000100100000010010000001001000000100100000010000011001100010001000111101101100-------0
Ei_0_DE6_15 0100000000010000000001000000000100000000010000000000011111100010001000111001001001-------1
E1_1_DE2_14 000100000000010000000001000000000100000000010000000001100?100010001000110000000000----0001
E2_0_0_14 010000000001000000000100000000010000000001000000000001100110001000100011100100100100010001
E_1_FR1_13 010000000001000000000100000000010000000001000000000001100010001000100011100100100111101111
Fm_4_CH1_15 001000010000100001000010000100001000010000100001000001100-01000100010011110110110011100001
Fb_1_DE1_13 010000?000010000?000010000?000010000?000010000?0000001100010001000100011100100100111001101
Go_0_0_15 001000000000100000000010000000001000000000100000000001100010001000100011000000000111101100
Gö1_0_DE8_15 001000000000100000000010000000001000000000100000001110000-100010001000--000000000011011101
H_1_GB3_13 100000000010000000001000000000100000000010000000000001100110001000100011100100100000000001
Kö_1_BE1_12 010000000001000000000100000000010000000001000000000001100010001000100011100100100011010001
Le1_6_NL1_15 001000000000100000000010000000001000000000100000000001100001000100010011110110110100-01110
Le_0_0_13 001000000000100000000010000000001000000000100000001111100?10001000100011100100100000101111
Lü_0_0_13 1000000000100000000010000000001000000000100000000000011001100010001000111001001000--010001
M3_1_DE1_13 010000000001000000000100000000010000000001000000000001100?10001000100011100100100011000001
M2_2_AT3_13 010000100001000010000100001000010000100001000010000001111?10001000100011100100100000101111
M13_0_DE8_15 001000000000100000000010000000001000000000100000001111100?1000100010001100000000011100???1
