tcain_bun762,caym ,,,agricola ,dolens ,,sua ,munera ,et ,non ,,fratris ,,esse ,,,,reprobata ,licet ,,a ,domino ,,increpatus ,,fratrem ,,,,septiformi ,peccato ,interfecit ,,postea ,uagus ,,et ,instabilis ,superterram ,,,,,,,,,,,,,,,,,,,,,,factus ,,,postquam ,,a ,domino ,est ,maledictus
tcain_CCC437,caym ,,,agricola ,dolens ,,sua ,munera ,et ,non ,,fratris ,,,fuisse ,,,reprobata ,licet ,,a ,domino ,,increpatus ,,fratrem ,,,,septiformi ,peccato ,interfecit ,,postea ,uagus ,,et ,instabilis ,,,super ,terram ,,,,,,,,,,,,,,,,,,,factus ,,,postquam ,,a ,domino ,est ,maledictus
tcain_pba1234,caym ,,,agricola ,dolens ,,sua ,munera ,et ,non ,,fratris ,,,fuisse ,a ,domino ,reprobata ,licet ,,a ,domino ,,increpatus ,non tamen ,fratrem ,smi ,,abel ,septiformi ,peccato ,interfecit ,,postea ,uagus ,,et ,insstabilis ,,,super ,terram ,factis ,,,,,,,,,,,,,,,,,,,,,postquam ,,a ,domino ,est ,maledictus
tcain_dclbii33,chaim ,,,agricola ,dolens ,,sua ,munera ,et ,non ,,fratris ,,,fuisse ,,,reprobata ,licet ,,a ,domino ,,increpatus ,,fratrem ,,,,septiformi ,peccato ,interfecit ,,postea ,uagus ,,et ,instabilis ,,,super ,terram ,,,,,,,,,,,,,,,,,,,factus ,,,postquam ,,a ,domino ,est ,maledictus
tcain_culdd116,caim ,,,agricola ,dolens ,,sua ,munera ,et ,non ,,fratris ,,,fuisse ,,,reprobata ,licet ,,a ,domino ,,increpatus ,fratrrem ,,,,,septiformi ,peccato ,interfecit ,qui ,postea ,uagus ,,et ,instabilis ,,,super ,terram ,,,,,,,,,,,,,,,,,,,factus ,,,postquam ,,a ,domino ,est ,maledictus
tcain_mjrgast2037,caym ,,,agricola ,dolens ,,sua ,munera ,et ,non ,,fratris ,,,fuisse ,,,reprobata ,licet ,in ,,domino ,,increpatus ,,fratrem ,,,,septiformi ,peccato ,interfecit ,et ,postea ,uagus ,,et ,instabilis ,,,super ,terram ,,,,,,,,,,,,,,,,,,,factus ,est ,,postquam ,,a ,domino ,est ,maledictus
tcain_cmb183,,chayn ,,agricola ,dolens ,,sua ,munera ,et ,non ,,fratris ,fuisse ,reprobata ,licet ,a ,deo ,,,,a ,domino ,,increpatus ,,fratrem ,,suum ,,septiformi ,peccato ,interfecit ,qui ,postea ,uagus ,,et ,instabilis ,,,super ,terram ,factus ,est ,postquam ,,,,,,,,,,,,,,,,,,a ,deo ,,a ,domino ,est ,maledictus
tcain_tburps75iii,,cayn ,,agricola ,dolens ,,sua ,munera ,et ,non ,,fratris ,,reprobata ,fuisse ,,,,licet ,,a ,domino ,,increpatus ,,fratrem ,,,,septiformi ,peccato ,interfecit ,,,uagus ,,et ,instabilis ,,,super ,terram ,factus ,,postquam ,,,,,,,,,,,,,,,,,est ,,,,a ,domino ,,maledictus
tcain_vbapallat1723,caym ,,,agricola ,dolens ,,sua ,munera ,et ,non ,,fratris ,,,fuisse ,,,reprobata ,licet ,,a ,domino ,,increpatus ,,fratrem ,,,,septiformi ,peccato ,interfecit ,,postea ,uagus ,,et ,instabilis ,,,super ,terram ,factus ,,postquam ,,,,,,,,,,,,,,,,,est ,,,,a ,domino ,,maledictus
tcain_mlm4989,,cayn ,,agricola ,dolens ,,sua ,munera ,et ,non ,,fratris ,,,fuisse ,,,reprobata ,licet ,,a ,domino ,fuisse ,increpatus ,,fratrem ,,suum ,,septiformi ,peccato ,interfecit ,qui ,postea ,uagus ,,,instabilis ,,,super ,terram ,,,,,,,,,,,,,,,,,,,factus ,est ,,postquam ,fuit ,a ,domino ,,maledictus
tcain_pbnlat15637,cain ,,,agricola ,dolens ,,sua ,munera ,et ,non ,,fratris ,,,fuisse ,,,reprobata ,licet ,,a ,domino ,,increpatus ,,fratrem ,,,,septiformi ,peccato ,interfecit ,,postea ,uagus ,,,,,,super ,terram ,,,,,,,,,,,,,,,,,,,factus ,et ,instabilis ,postquam ,,a ,domino ,est ,maledictus
tcain_lblhar658,chaym ,,,agricola ,dolens ,,sua ,munera ,et ,non ,,fratris ,,,fuisse ,,,reprobata ,licet ,,a ,domino ,,increpatus ,,fratrem ,,suum ,,septiformi ,peccato ,interfecit ,qui ,postea ,uagus ,,et ,instabilis ,,,super ,terram ,,,,,,,,,,,,,,,,,,,factus ,est ,,postquam ,,a ,domino ,est ,maledictus
